variable_1,variable_2,quadratic_coefficient,conflict_type
x_1_14,x_14_28,8.0,shared_nucleotide
x_1_14,x_14_29,8.0,shared_nucleotide
x_1_14,x_14_31,8.0,shared_nucleotide
x_1_14,x_14_33,8.0,shared_nucleotide
x_1_14,x_14_34,8.0,shared_nucleotide
x_1_14,x_14_35,8.0,shared_nucleotide
x_1_14,x_14_36,8.0,shared_nucleotide
x_1_14,x_14_40,8.0,shared_nucleotide
x_1_14,x_14_44,8.0,shared_nucleotide
x_1_15,x_1_18,8.0,shared_nucleotide
x_1_15,x_1_19,8.0,shared_nucleotide
x_1_15,x_1_25,8.0,shared_nucleotide
x_1_15,x_1_30,8.0,shared_nucleotide
x_1_15,x_1_32,8.0,shared_nucleotide
x_1_15,x_1_37,8.0,shared_nucleotide
x_1_15,x_1_38,8.0,shared_nucleotide
x_1_15,x_1_39,8.0,shared_nucleotide
x_1_15,x_1_41,8.0,shared_nucleotide
x_1_15,x_1_42,8.0,shared_nucleotide
x_1_15,x_1_43,8.0,shared_nucleotide
x_1_15,x_2_15,8.0,shared_nucleotide
x_1_15,x_2_18,8.0,crossing_pair
x_1_15,x_2_19,8.0,crossing_pair
x_1_15,x_2_25,8.0,crossing_pair
x_1_15,x_2_30,8.0,crossing_pair
x_1_15,x_2_32,8.0,crossing_pair
x_1_15,x_2_37,8.0,crossing_pair
x_1_15,x_2_38,8.0,crossing_pair
x_1_15,x_2_39,8.0,crossing_pair
x_1_15,x_2_41,8.0,crossing_pair
x_1_15,x_2_42,8.0,crossing_pair
x_1_15,x_2_43,8.0,crossing_pair
x_1_15,x_3_18,8.0,crossing_pair
x_1_15,x_3_19,8.0,crossing_pair
x_1_15,x_3_30,8.0,crossing_pair
x_1_15,x_3_37,8.0,crossing_pair
x_1_15,x_3_38,8.0,crossing_pair
x_1_15,x_3_39,8.0,crossing_pair
x_1_15,x_3_42,8.0,crossing_pair
x_1_15,x_3_43,8.0,crossing_pair
x_1_15,x_4_15,8.0,shared_nucleotide
x_1_15,x_4_18,8.0,crossing_pair
x_1_15,x_4_19,8.0,crossing_pair
x_1_15,x_4_25,8.0,crossing_pair
x_1_15,x_4_30,8.0,crossing_pair
x_1_15,x_4_32,8.0,crossing_pair
x_1_15,x_4_37,8.0,crossing_pair
x_1_15,x_4_38,8.0,crossing_pair
x_1_15,x_4_39,8.0,crossing_pair
x_1_15,x_4_41,8.0,crossing_pair
x_1_15,x_4_42,8.0,crossing_pair
x_1_15,x_4_43,8.0,crossing_pair
x_1_15,x_5_16,8.0,crossing_pair
x_1_15,x_5_20,8.0,crossing_pair
x_1_15,x_5_22,8.0,crossing_pair
x_1_15,x_5_34,8.0,crossing_pair
x_1_15,x_5_40,8.0,crossing_pair
x_1_15,x_5_44,8.0,crossing_pair
x_1_15,x_6_18,8.0,crossing_pair
x_1_15,x_6_19,8.0,crossing_pair
x_1_15,x_6_30,8.0,crossing_pair
x_1_15,x_6_37,8.0,crossing_pair
x_1_15,x_6_38,8.0,crossing_pair
x_1_15,x_6_39,8.0,crossing_pair
x_1_15,x_6_42,8.0,crossing_pair
x_1_15,x_6_43,8.0,crossing_pair
x_1_15,x_7_18,8.0,crossing_pair
x_1_15,x_7_19,8.0,crossing_pair
x_1_15,x_7_30,8.0,crossing_pair
x_1_15,x_7_37,8.0,crossing_pair
x_1_15,x_7_38,8.0,crossing_pair
x_1_15,x_7_39,8.0,crossing_pair
x_1_15,x_7_42,8.0,crossing_pair
x_1_15,x_7_43,8.0,crossing_pair
x_1_15,x_8_18,8.0,crossing_pair
x_1_15,x_8_19,8.0,crossing_pair
x_1_15,x_8_30,8.0,crossing_pair
x_1_15,x_8_37,8.0,crossing_pair
x_1_15,x_8_38,8.0,crossing_pair
x_1_15,x_8_39,8.0,crossing_pair
x_1_15,x_8_42,8.0,crossing_pair
x_1_15,x_8_43,8.0,crossing_pair
x_1_15,x_9_18,8.0,crossing_pair
x_1_15,x_9_19,8.0,crossing_pair
x_1_15,x_9_30,8.0,crossing_pair
x_1_15,x_9_37,8.0,crossing_pair
x_1_15,x_9_38,8.0,crossing_pair
x_1_15,x_9_39,8.0,crossing_pair
x_1_15,x_9_42,8.0,crossing_pair
x_1_15,x_9_43,8.0,crossing_pair
x_1_15,x_10_16,8.0,crossing_pair
x_1_15,x_10_20,8.0,crossing_pair
x_1_15,x_10_22,8.0,crossing_pair
x_1_15,x_10_34,8.0,crossing_pair
x_1_15,x_10_40,8.0,crossing_pair
x_1_15,x_10_44,8.0,crossing_pair
x_1_15,x_11_16,8.0,crossing_pair
x_1_15,x_11_17,8.0,crossing_pair
x_1_15,x_11_20,8.0,crossing_pair
x_1_15,x_11_21,8.0,crossing_pair
x_1_15,x_11_22,8.0,crossing_pair
x_1_15,x_11_23,8.0,crossing_pair
x_1_15,x_11_24,8.0,crossing_pair
x_1_15,x_11_26,8.0,crossing_pair
x_1_15,x_11_27,8.0,crossing_pair
x_1_15,x_11_28,8.0,crossing_pair
x_1_15,x_11_29,8.0,crossing_pair
x_1_15,x_11_31,8.0,crossing_pair
x_1_15,x_11_33,8.0,crossing_pair
x_1_15,x_11_34,8.0,crossing_pair
x_1_15,x_11_35,8.0,crossing_pair
x_1_15,x_11_36,8.0,crossing_pair
x_1_15,x_11_40,8.0,crossing_pair
x_1_15,x_11_44,8.0,crossing_pair
x_1_15,x_12_16,8.0,crossing_pair
x_1_15,x_12_17,8.0,crossing_pair
x_1_15,x_12_20,8.0,crossing_pair
x_1_15,x_12_21,8.0,crossing_pair
x_1_15,x_12_22,8.0,crossing_pair
x_1_15,x_12_23,8.0,crossing_pair
x_1_15,x_12_24,8.0,crossing_pair
x_1_15,x_12_26,8.0,crossing_pair
x_1_15,x_12_27,8.0,crossing_pair
x_1_15,x_12_28,8.0,crossing_pair
x_1_15,x_12_29,8.0,crossing_pair
x_1_15,x_12_31,8.0,crossing_pair
x_1_15,x_12_33,8.0,crossing_pair
x_1_15,x_12_34,8.0,crossing_pair
x_1_15,x_12_35,8.0,crossing_pair
x_1_15,x_12_36,8.0,crossing_pair
x_1_15,x_12_40,8.0,crossing_pair
x_1_15,x_12_44,8.0,crossing_pair
x_1_15,x_13_18,8.0,crossing_pair
x_1_15,x_13_19,8.0,crossing_pair
x_1_15,x_13_25,8.0,crossing_pair
x_1_15,x_13_30,8.0,crossing_pair
x_1_15,x_13_32,8.0,crossing_pair
x_1_15,x_13_37,8.0,crossing_pair
x_1_15,x_13_38,8.0,crossing_pair
x_1_15,x_13_39,8.0,crossing_pair
x_1_15,x_13_41,8.0,crossing_pair
x_1_15,x_13_42,8.0,crossing_pair
x_1_15,x_13_43,8.0,crossing_pair
x_1_15,x_14_20,8.0,crossing_pair
x_1_15,x_14_21,8.0,crossing_pair
x_1_15,x_14_22,8.0,crossing_pair
x_1_15,x_14_23,8.0,crossing_pair
x_1_15,x_14_24,8.0,crossing_pair
x_1_15,x_14_26,8.0,crossing_pair
x_1_15,x_14_27,8.0,crossing_pair
x_1_15,x_14_28,8.0,crossing_pair
x_1_15,x_14_29,8.0,crossing_pair
x_1_15,x_14_31,8.0,crossing_pair
x_1_15,x_14_33,8.0,crossing_pair
x_1_15,x_14_34,8.0,crossing_pair
x_1_15,x_14_35,8.0,crossing_pair
x_1_15,x_14_36,8.0,crossing_pair
x_1_15,x_14_40,8.0,crossing_pair
x_1_15,x_14_44,8.0,crossing_pair
x_1_15,x_15_20,8.0,shared_nucleotide
x_1_15,x_15_22,8.0,shared_nucleotide
x_1_15,x_15_34,8.0,shared_nucleotide
x_1_15,x_15_40,8.0,shared_nucleotide
x_1_15,x_15_44,8.0,shared_nucleotide
x_1_18,x_1_19,8.0,shared_nucleotide
x_1_18,x_1_25,8.0,shared_nucleotide
x_1_18,x_1_30,8.0,shared_nucleotide
x_1_18,x_1_32,8.0,shared_nucleotide
x_1_18,x_1_37,8.0,shared_nucleotide
x_1_18,x_1_38,8.0,shared_nucleotide
x_1_18,x_1_39,8.0,shared_nucleotide
x_1_18,x_1_41,8.0,shared_nucleotide
x_1_18,x_1_42,8.0,shared_nucleotide
x_1_18,x_1_43,8.0,shared_nucleotide
x_1_18,x_2_18,8.0,shared_nucleotide
x_1_18,x_2_19,8.0,crossing_pair
x_1_18,x_2_25,8.0,crossing_pair
x_1_18,x_2_30,8.0,crossing_pair
x_1_18,x_2_32,8.0,crossing_pair
x_1_18,x_2_37,8.0,crossing_pair
x_1_18,x_2_38,8.0,crossing_pair
x_1_18,x_2_39,8.0,crossing_pair
x_1_18,x_2_41,8.0,crossing_pair
x_1_18,x_2_42,8.0,crossing_pair
x_1_18,x_2_43,8.0,crossing_pair
x_1_18,x_3_18,8.0,shared_nucleotide
x_1_18,x_3_19,8.0,crossing_pair
x_1_18,x_3_30,8.0,crossing_pair
x_1_18,x_3_37,8.0,crossing_pair
x_1_18,x_3_38,8.0,crossing_pair
x_1_18,x_3_39,8.0,crossing_pair
x_1_18,x_3_42,8.0,crossing_pair
x_1_18,x_3_43,8.0,crossing_pair
x_1_18,x_4_18,8.0,shared_nucleotide
x_1_18,x_4_19,8.0,crossing_pair
x_1_18,x_4_25,8.0,crossing_pair
x_1_18,x_4_30,8.0,crossing_pair
x_1_18,x_4_32,8.0,crossing_pair
x_1_18,x_4_37,8.0,crossing_pair
x_1_18,x_4_38,8.0,crossing_pair
x_1_18,x_4_39,8.0,crossing_pair
x_1_18,x_4_41,8.0,crossing_pair
x_1_18,x_4_42,8.0,crossing_pair
x_1_18,x_4_43,8.0,crossing_pair
x_1_18,x_5_20,8.0,crossing_pair
x_1_18,x_5_22,8.0,crossing_pair
x_1_18,x_5_34,8.0,crossing_pair
x_1_18,x_5_40,8.0,crossing_pair
x_1_18,x_5_44,8.0,crossing_pair
x_1_18,x_6_18,8.0,shared_nucleotide
x_1_18,x_6_19,8.0,crossing_pair
x_1_18,x_6_30,8.0,crossing_pair
x_1_18,x_6_37,8.0,crossing_pair
x_1_18,x_6_38,8.0,crossing_pair
x_1_18,x_6_39,8.0,crossing_pair
x_1_18,x_6_42,8.0,crossing_pair
x_1_18,x_6_43,8.0,crossing_pair
x_1_18,x_7_18,8.0,shared_nucleotide
x_1_18,x_7_19,8.0,crossing_pair
x_1_18,x_7_30,8.0,crossing_pair
x_1_18,x_7_37,8.0,crossing_pair
x_1_18,x_7_38,8.0,crossing_pair
x_1_18,x_7_39,8.0,crossing_pair
x_1_18,x_7_42,8.0,crossing_pair
x_1_18,x_7_43,8.0,crossing_pair
x_1_18,x_8_18,8.0,shared_nucleotide
x_1_18,x_8_19,8.0,crossing_pair
x_1_18,x_8_30,8.0,crossing_pair
x_1_18,x_8_37,8.0,crossing_pair
x_1_18,x_8_38,8.0,crossing_pair
x_1_18,x_8_39,8.0,crossing_pair
x_1_18,x_8_42,8.0,crossing_pair
x_1_18,x_8_43,8.0,crossing_pair
x_1_18,x_9_18,8.0,shared_nucleotide
x_1_18,x_9_19,8.0,crossing_pair
x_1_18,x_9_30,8.0,crossing_pair
x_1_18,x_9_37,8.0,crossing_pair
x_1_18,x_9_38,8.0,crossing_pair
x_1_18,x_9_39,8.0,crossing_pair
x_1_18,x_9_42,8.0,crossing_pair
x_1_18,x_9_43,8.0,crossing_pair
x_1_18,x_10_20,8.0,crossing_pair
x_1_18,x_10_22,8.0,crossing_pair
x_1_18,x_10_34,8.0,crossing_pair
x_1_18,x_10_40,8.0,crossing_pair
x_1_18,x_10_44,8.0,crossing_pair
x_1_18,x_11_20,8.0,crossing_pair
x_1_18,x_11_21,8.0,crossing_pair
x_1_18,x_11_22,8.0,crossing_pair
x_1_18,x_11_23,8.0,crossing_pair
x_1_18,x_11_24,8.0,crossing_pair
x_1_18,x_11_26,8.0,crossing_pair
x_1_18,x_11_27,8.0,crossing_pair
x_1_18,x_11_28,8.0,crossing_pair
x_1_18,x_11_29,8.0,crossing_pair
x_1_18,x_11_31,8.0,crossing_pair
x_1_18,x_11_33,8.0,crossing_pair
x_1_18,x_11_34,8.0,crossing_pair
x_1_18,x_11_35,8.0,crossing_pair
x_1_18,x_11_36,8.0,crossing_pair
x_1_18,x_11_40,8.0,crossing_pair
x_1_18,x_11_44,8.0,crossing_pair
x_1_18,x_12_20,8.0,crossing_pair
x_1_18,x_12_21,8.0,crossing_pair
x_1_18,x_12_22,8.0,crossing_pair
x_1_18,x_12_23,8.0,crossing_pair
x_1_18,x_12_24,8.0,crossing_pair
x_1_18,x_12_26,8.0,crossing_pair
x_1_18,x_12_27,8.0,crossing_pair
x_1_18,x_12_28,8.0,crossing_pair
x_1_18,x_12_29,8.0,crossing_pair
x_1_18,x_12_31,8.0,crossing_pair
x_1_18,x_12_33,8.0,crossing_pair
x_1_18,x_12_34,8.0,crossing_pair
x_1_18,x_12_35,8.0,crossing_pair
x_1_18,x_12_36,8.0,crossing_pair
x_1_18,x_12_40,8.0,crossing_pair
x_1_18,x_12_44,8.0,crossing_pair
x_1_18,x_13_18,8.0,shared_nucleotide
x_1_18,x_13_19,8.0,crossing_pair
x_1_18,x_13_25,8.0,crossing_pair
x_1_18,x_13_30,8.0,crossing_pair
x_1_18,x_13_32,8.0,crossing_pair
x_1_18,x_13_37,8.0,crossing_pair
x_1_18,x_13_38,8.0,crossing_pair
x_1_18,x_13_39,8.0,crossing_pair
x_1_18,x_13_41,8.0,crossing_pair
x_1_18,x_13_42,8.0,crossing_pair
x_1_18,x_13_43,8.0,crossing_pair
x_1_18,x_14_20,8.0,crossing_pair
x_1_18,x_14_21,8.0,crossing_pair
x_1_18,x_14_22,8.0,crossing_pair
x_1_18,x_14_23,8.0,crossing_pair
x_1_18,x_14_24,8.0,crossing_pair
x_1_18,x_14_26,8.0,crossing_pair
x_1_18,x_14_27,8.0,crossing_pair
x_1_18,x_14_28,8.0,crossing_pair
x_1_18,x_14_29,8.0,crossing_pair
x_1_18,x_14_31,8.0,crossing_pair
x_1_18,x_14_33,8.0,crossing_pair
x_1_18,x_14_34,8.0,crossing_pair
x_1_18,x_14_35,8.0,crossing_pair
x_1_18,x_14_36,8.0,crossing_pair
x_1_18,x_14_40,8.0,crossing_pair
x_1_18,x_14_44,8.0,crossing_pair
x_1_18,x_15_20,8.0,crossing_pair
x_1_18,x_15_22,8.0,crossing_pair
x_1_18,x_15_34,8.0,crossing_pair
x_1_18,x_15_40,8.0,crossing_pair
x_1_18,x_15_44,8.0,crossing_pair
x_1_18,x_16_25,8.0,crossing_pair
x_1_18,x_16_30,8.0,crossing_pair
x_1_18,x_16_32,8.0,crossing_pair
x_1_18,x_16_37,8.0,crossing_pair
x_1_18,x_16_38,8.0,crossing_pair
x_1_18,x_16_39,8.0,crossing_pair
x_1_18,x_16_41,8.0,crossing_pair
x_1_18,x_16_42,8.0,crossing_pair
x_1_18,x_16_43,8.0,crossing_pair
x_1_18,x_17_30,8.0,crossing_pair
x_1_18,x_17_37,8.0,crossing_pair
x_1_18,x_17_38,8.0,crossing_pair
x_1_18,x_17_39,8.0,crossing_pair
x_1_18,x_17_42,8.0,crossing_pair
x_1_18,x_17_43,8.0,crossing_pair
x_1_18,x_18_22,8.0,shared_nucleotide
x_1_18,x_18_23,8.0,shared_nucleotide
x_1_18,x_18_24,8.0,shared_nucleotide
x_1_18,x_18_26,8.0,shared_nucleotide
x_1_18,x_18_27,8.0,shared_nucleotide
x_1_18,x_18_28,8.0,shared_nucleotide
x_1_18,x_18_29,8.0,shared_nucleotide
x_1_18,x_18_31,8.0,shared_nucleotide
x_1_18,x_18_33,8.0,shared_nucleotide
x_1_18,x_18_34,8.0,shared_nucleotide
x_1_18,x_18_35,8.0,shared_nucleotide
x_1_18,x_18_36,8.0,shared_nucleotide
x_1_18,x_18_40,8.0,shared_nucleotide
x_1_18,x_18_44,8.0,shared_nucleotide
x_1_19,x_1_25,8.0,shared_nucleotide
x_1_19,x_1_30,8.0,shared_nucleotide
x_1_19,x_1_32,8.0,shared_nucleotide
x_1_19,x_1_37,8.0,shared_nucleotide
x_1_19,x_1_38,8.0,shared_nucleotide
x_1_19,x_1_39,8.0,shared_nucleotide
x_1_19,x_1_41,8.0,shared_nucleotide
x_1_19,x_1_42,8.0,shared_nucleotide
x_1_19,x_1_43,8.0,shared_nucleotide
x_1_19,x_2_19,8.0,shared_nucleotide
x_1_19,x_2_25,8.0,crossing_pair
x_1_19,x_2_30,8.0,crossing_pair
x_1_19,x_2_32,8.0,crossing_pair
x_1_19,x_2_37,8.0,crossing_pair
x_1_19,x_2_38,8.0,crossing_pair
x_1_19,x_2_39,8.0,crossing_pair
x_1_19,x_2_41,8.0,crossing_pair
x_1_19,x_2_42,8.0,crossing_pair
x_1_19,x_2_43,8.0,crossing_pair
x_1_19,x_3_19,8.0,shared_nucleotide
x_1_19,x_3_30,8.0,crossing_pair
x_1_19,x_3_37,8.0,crossing_pair
x_1_19,x_3_38,8.0,crossing_pair
x_1_19,x_3_39,8.0,crossing_pair
x_1_19,x_3_42,8.0,crossing_pair
x_1_19,x_3_43,8.0,crossing_pair
x_1_19,x_4_19,8.0,shared_nucleotide
x_1_19,x_4_25,8.0,crossing_pair
x_1_19,x_4_30,8.0,crossing_pair
x_1_19,x_4_32,8.0,crossing_pair
x_1_19,x_4_37,8.0,crossing_pair
x_1_19,x_4_38,8.0,crossing_pair
x_1_19,x_4_39,8.0,crossing_pair
x_1_19,x_4_41,8.0,crossing_pair
x_1_19,x_4_42,8.0,crossing_pair
x_1_19,x_4_43,8.0,crossing_pair
x_1_19,x_5_20,8.0,crossing_pair
x_1_19,x_5_22,8.0,crossing_pair
x_1_19,x_5_34,8.0,crossing_pair
x_1_19,x_5_40,8.0,crossing_pair
x_1_19,x_5_44,8.0,crossing_pair
x_1_19,x_6_19,8.0,shared_nucleotide
x_1_19,x_6_30,8.0,crossing_pair
x_1_19,x_6_37,8.0,crossing_pair
x_1_19,x_6_38,8.0,crossing_pair
x_1_19,x_6_39,8.0,crossing_pair
x_1_19,x_6_42,8.0,crossing_pair
x_1_19,x_6_43,8.0,crossing_pair
x_1_19,x_7_19,8.0,shared_nucleotide
x_1_19,x_7_30,8.0,crossing_pair
x_1_19,x_7_37,8.0,crossing_pair
x_1_19,x_7_38,8.0,crossing_pair
x_1_19,x_7_39,8.0,crossing_pair
x_1_19,x_7_42,8.0,crossing_pair
x_1_19,x_7_43,8.0,crossing_pair
x_1_19,x_8_19,8.0,shared_nucleotide
x_1_19,x_8_30,8.0,crossing_pair
x_1_19,x_8_37,8.0,crossing_pair
x_1_19,x_8_38,8.0,crossing_pair
x_1_19,x_8_39,8.0,crossing_pair
x_1_19,x_8_42,8.0,crossing_pair
x_1_19,x_8_43,8.0,crossing_pair
x_1_19,x_9_19,8.0,shared_nucleotide
x_1_19,x_9_30,8.0,crossing_pair
x_1_19,x_9_37,8.0,crossing_pair
x_1_19,x_9_38,8.0,crossing_pair
x_1_19,x_9_39,8.0,crossing_pair
x_1_19,x_9_42,8.0,crossing_pair
x_1_19,x_9_43,8.0,crossing_pair
x_1_19,x_10_20,8.0,crossing_pair
x_1_19,x_10_22,8.0,crossing_pair
x_1_19,x_10_34,8.0,crossing_pair
x_1_19,x_10_40,8.0,crossing_pair
x_1_19,x_10_44,8.0,crossing_pair
x_1_19,x_11_20,8.0,crossing_pair
x_1_19,x_11_21,8.0,crossing_pair
x_1_19,x_11_22,8.0,crossing_pair
x_1_19,x_11_23,8.0,crossing_pair
x_1_19,x_11_24,8.0,crossing_pair
x_1_19,x_11_26,8.0,crossing_pair
x_1_19,x_11_27,8.0,crossing_pair
x_1_19,x_11_28,8.0,crossing_pair
x_1_19,x_11_29,8.0,crossing_pair
x_1_19,x_11_31,8.0,crossing_pair
x_1_19,x_11_33,8.0,crossing_pair
x_1_19,x_11_34,8.0,crossing_pair
x_1_19,x_11_35,8.0,crossing_pair
x_1_19,x_11_36,8.0,crossing_pair
x_1_19,x_11_40,8.0,crossing_pair
x_1_19,x_11_44,8.0,crossing_pair
x_1_19,x_12_20,8.0,crossing_pair
x_1_19,x_12_21,8.0,crossing_pair
x_1_19,x_12_22,8.0,crossing_pair
x_1_19,x_12_23,8.0,crossing_pair
x_1_19,x_12_24,8.0,crossing_pair
x_1_19,x_12_26,8.0,crossing_pair
x_1_19,x_12_27,8.0,crossing_pair
x_1_19,x_12_28,8.0,crossing_pair
x_1_19,x_12_29,8.0,crossing_pair
x_1_19,x_12_31,8.0,crossing_pair
x_1_19,x_12_33,8.0,crossing_pair
x_1_19,x_12_34,8.0,crossing_pair
x_1_19,x_12_35,8.0,crossing_pair
x_1_19,x_12_36,8.0,crossing_pair
x_1_19,x_12_40,8.0,crossing_pair
x_1_19,x_12_44,8.0,crossing_pair
x_1_19,x_13_19,8.0,shared_nucleotide
x_1_19,x_13_25,8.0,crossing_pair
x_1_19,x_13_30,8.0,crossing_pair
x_1_19,x_13_32,8.0,crossing_pair
x_1_19,x_13_37,8.0,crossing_pair
x_1_19,x_13_38,8.0,crossing_pair
x_1_19,x_13_39,8.0,crossing_pair
x_1_19,x_13_41,8.0,crossing_pair
x_1_19,x_13_42,8.0,crossing_pair
x_1_19,x_13_43,8.0,crossing_pair
x_1_19,x_14_20,8.0,crossing_pair
x_1_19,x_14_21,8.0,crossing_pair
x_1_19,x_14_22,8.0,crossing_pair
x_1_19,x_14_23,8.0,crossing_pair
x_1_19,x_14_24,8.0,crossing_pair
x_1_19,x_14_26,8.0,crossing_pair
x_1_19,x_14_27,8.0,crossing_pair
x_1_19,x_14_28,8.0,crossing_pair
x_1_19,x_14_29,8.0,crossing_pair
x_1_19,x_14_31,8.0,crossing_pair
x_1_19,x_14_33,8.0,crossing_pair
x_1_19,x_14_34,8.0,crossing_pair
x_1_19,x_14_35,8.0,crossing_pair
x_1_19,x_14_36,8.0,crossing_pair
x_1_19,x_14_40,8.0,crossing_pair
x_1_19,x_14_44,8.0,crossing_pair
x_1_19,x_15_20,8.0,crossing_pair
x_1_19,x_15_22,8.0,crossing_pair
x_1_19,x_15_34,8.0,crossing_pair
x_1_19,x_15_40,8.0,crossing_pair
x_1_19,x_15_44,8.0,crossing_pair
x_1_19,x_16_25,8.0,crossing_pair
x_1_19,x_16_30,8.0,crossing_pair
x_1_19,x_16_32,8.0,crossing_pair
x_1_19,x_16_37,8.0,crossing_pair
x_1_19,x_16_38,8.0,crossing_pair
x_1_19,x_16_39,8.0,crossing_pair
x_1_19,x_16_41,8.0,crossing_pair
x_1_19,x_16_42,8.0,crossing_pair
x_1_19,x_16_43,8.0,crossing_pair
x_1_19,x_17_30,8.0,crossing_pair
x_1_19,x_17_37,8.0,crossing_pair
x_1_19,x_17_38,8.0,crossing_pair
x_1_19,x_17_39,8.0,crossing_pair
x_1_19,x_17_42,8.0,crossing_pair
x_1_19,x_17_43,8.0,crossing_pair
x_1_19,x_18_22,8.0,crossing_pair
x_1_19,x_18_23,8.0,crossing_pair
x_1_19,x_18_24,8.0,crossing_pair
x_1_19,x_18_26,8.0,crossing_pair
x_1_19,x_18_27,8.0,crossing_pair
x_1_19,x_18_28,8.0,crossing_pair
x_1_19,x_18_29,8.0,crossing_pair
x_1_19,x_18_31,8.0,crossing_pair
x_1_19,x_18_33,8.0,crossing_pair
x_1_19,x_18_34,8.0,crossing_pair
x_1_19,x_18_35,8.0,crossing_pair
x_1_19,x_18_36,8.0,crossing_pair
x_1_19,x_18_40,8.0,crossing_pair
x_1_19,x_18_44,8.0,crossing_pair
x_1_19,x_19_23,8.0,shared_nucleotide
x_1_19,x_19_24,8.0,shared_nucleotide
x_1_19,x_19_26,8.0,shared_nucleotide
x_1_19,x_19_27,8.0,shared_nucleotide
x_1_19,x_19_28,8.0,shared_nucleotide
x_1_19,x_19_29,8.0,shared_nucleotide
x_1_19,x_19_31,8.0,shared_nucleotide
x_1_19,x_19_33,8.0,shared_nucleotide
x_1_19,x_19_34,8.0,shared_nucleotide
x_1_19,x_19_35,8.0,shared_nucleotide
x_1_19,x_19_36,8.0,shared_nucleotide
x_1_19,x_19_40,8.0,shared_nucleotide
x_1_19,x_19_44,8.0,shared_nucleotide
x_1_25,x_1_30,8.0,shared_nucleotide
x_1_25,x_1_32,8.0,shared_nucleotide
x_1_25,x_1_37,8.0,shared_nucleotide
x_1_25,x_1_38,8.0,shared_nucleotide
x_1_25,x_1_39,8.0,shared_nucleotide
x_1_25,x_1_41,8.0,shared_nucleotide
x_1_25,x_1_42,8.0,shared_nucleotide
x_1_25,x_1_43,8.0,shared_nucleotide
x_1_25,x_2_25,8.0,shared_nucleotide
x_1_25,x_2_30,8.0,crossing_pair
x_1_25,x_2_32,8.0,crossing_pair
x_1_25,x_2_37,8.0,crossing_pair
x_1_25,x_2_38,8.0,crossing_pair
x_1_25,x_2_39,8.0,crossing_pair
x_1_25,x_2_41,8.0,crossing_pair
x_1_25,x_2_42,8.0,crossing_pair
x_1_25,x_2_43,8.0,crossing_pair
x_1_25,x_3_30,8.0,crossing_pair
x_1_25,x_3_37,8.0,crossing_pair
x_1_25,x_3_38,8.0,crossing_pair
x_1_25,x_3_39,8.0,crossing_pair
x_1_25,x_3_42,8.0,crossing_pair
x_1_25,x_3_43,8.0,crossing_pair
x_1_25,x_4_25,8.0,shared_nucleotide
x_1_25,x_4_30,8.0,crossing_pair
x_1_25,x_4_32,8.0,crossing_pair
x_1_25,x_4_37,8.0,crossing_pair
x_1_25,x_4_38,8.0,crossing_pair
x_1_25,x_4_39,8.0,crossing_pair
x_1_25,x_4_41,8.0,crossing_pair
x_1_25,x_4_42,8.0,crossing_pair
x_1_25,x_4_43,8.0,crossing_pair
x_1_25,x_5_34,8.0,crossing_pair
x_1_25,x_5_40,8.0,crossing_pair
x_1_25,x_5_44,8.0,crossing_pair
x_1_25,x_6_30,8.0,crossing_pair
x_1_25,x_6_37,8.0,crossing_pair
x_1_25,x_6_38,8.0,crossing_pair
x_1_25,x_6_39,8.0,crossing_pair
x_1_25,x_6_42,8.0,crossing_pair
x_1_25,x_6_43,8.0,crossing_pair
x_1_25,x_7_30,8.0,crossing_pair
x_1_25,x_7_37,8.0,crossing_pair
x_1_25,x_7_38,8.0,crossing_pair
x_1_25,x_7_39,8.0,crossing_pair
x_1_25,x_7_42,8.0,crossing_pair
x_1_25,x_7_43,8.0,crossing_pair
x_1_25,x_8_30,8.0,crossing_pair
x_1_25,x_8_37,8.0,crossing_pair
x_1_25,x_8_38,8.0,crossing_pair
x_1_25,x_8_39,8.0,crossing_pair
x_1_25,x_8_42,8.0,crossing_pair
x_1_25,x_8_43,8.0,crossing_pair
x_1_25,x_9_30,8.0,crossing_pair
x_1_25,x_9_37,8.0,crossing_pair
x_1_25,x_9_38,8.0,crossing_pair
x_1_25,x_9_39,8.0,crossing_pair
x_1_25,x_9_42,8.0,crossing_pair
x_1_25,x_9_43,8.0,crossing_pair
x_1_25,x_10_34,8.0,crossing_pair
x_1_25,x_10_40,8.0,crossing_pair
x_1_25,x_10_44,8.0,crossing_pair
x_1_25,x_11_26,8.0,crossing_pair
x_1_25,x_11_27,8.0,crossing_pair
x_1_25,x_11_28,8.0,crossing_pair
x_1_25,x_11_29,8.0,crossing_pair
x_1_25,x_11_31,8.0,crossing_pair
x_1_25,x_11_33,8.0,crossing_pair
x_1_25,x_11_34,8.0,crossing_pair
x_1_25,x_11_35,8.0,crossing_pair
x_1_25,x_11_36,8.0,crossing_pair
x_1_25,x_11_40,8.0,crossing_pair
x_1_25,x_11_44,8.0,crossing_pair
x_1_25,x_12_26,8.0,crossing_pair
x_1_25,x_12_27,8.0,crossing_pair
x_1_25,x_12_28,8.0,crossing_pair
x_1_25,x_12_29,8.0,crossing_pair
x_1_25,x_12_31,8.0,crossing_pair
x_1_25,x_12_33,8.0,crossing_pair
x_1_25,x_12_34,8.0,crossing_pair
